date	ISIS1001_10838	ISIS1001_16970	ISIS1001_27376	ISIS1002_24591	ISIS1104_11177	ISIS1104_11209	ISIS1104_18783	ISIS1104_22759	ISIS1104_27377	ISIS1104L_15032	ISIS1104L_15033	ISIS1104L_15034	ISIS1104L_15035	ISIS1104L_16783	ISIS1104L_20535	ISIS1104L_22761	ISIS1104L_22763	ISIS1104L_27378	ISIS1104L_27379	ISIS1105_12123	ISIS1105_20537	ISIS1105_27380	ISIS1106_11178	ISIS1106_18957	ISIS1106_27381	ISIS1204_10054	ISIS1204_10367	ISIS1204_10368	ISIS1204_10369	ISIS1204_10370	ISIS1204_10371	ISIS1204_10372	ISIS1204_10373	ISIS1204_10374	ISIS1204_10412	ISIS1204_10640	ISIS1204_11024	ISIS1204_11025	ISIS1204_11102	ISIS1204_11468	ISIS1204_11469	ISIS1204_11471	ISIS1204_11474	ISIS1204_12144	ISIS1204_12148	ISIS1204_12150	ISIS1204_12757	ISIS1204_13195	ISIS1204_13197	ISIS1204_13600	ISIS1204_13996	ISIS1204_14131	ISIS1204_16816	ISIS1204_20566	ISIS1204_20693	ISIS1204_22668	ISIS1204_25293	ISIS1204_25294	ISIS1204_25297	ISIS1204_25302	ISIS1204_25336	ISIS1204_27393	ISIS1204_27394	ISIS1204L_22669	ISIS1204L_22670	ISIS1204L_22671	ISIS1204L_22676	ISIS1204L_22677	ISIS1204L_22678	ISIS1204L_22679	ISIS1204L_22680	ISIS1204L_22681	ISIS1204L_22682	ISIS1204L_22683	ISIS1204L_22684	ISIS1204L_22685	ISIS1204L_22686	ISIS1204L_22687	ISIS1204L_22688	ISIS1204L_22689	ISIS1204L_22690	ISIS1204L_22692	ISIS1204L_22693	ISIS1204L_22694	ISIS1204L_22695	ISIS1204L_22696	ISIS1204L_22697	ISIS1204L_22698	ISIS1204L_22699	ISIS1204L_22700	ISIS1204L_22702	ISIS1204L_22704	ISIS1204L_22705	ISIS1204L_22706	ISIS1204L_25298	ISIS1204L_25299	ISIS1204L_25300	ISIS1204L_25301	ISIS1204L_25334	ISIS1204L_27395	ISIS1204L_27396	ISIS1205_10504	ISIS1205_10551	ISIS1205_11241	ISIS1205_12992	ISIS1205_12994	ISIS1205_16836	ISIS1205_20599	ISIS1205_22742	ISIS1205_26135	ISIS1205L_22710	ISIS1205L_22711	ISIS1205L_22712	ISIS1205L_22713	ISIS1205L_22714	ISIS1205L_22715	ISIS1205L_22716	ISIS1205L_22739	ISIS1205L_26136	ISIS1206_10288	ISIS1206_10705	ISIS1206_18797	ISIS1206_26124	ISIS1206L_22717	ISIS1206L_22718	ISIS1206L_22719	ISIS1206L_26125	ISIS1207_14104	ISIS1207L_14374	ISIS1209_14772	ISIS1209L_14773	ISIS1211_15711	ISIS1304_11211	ISIS1304_19067	ISIS1304_26170	ISIS1404_12124	ISIS1404_12125	ISIS1404_12126	ISIS1404_13202	ISIS1404_13595	ISIS1404_14129	ISIS1404_15053	ISIS1404_15054	ISIS1404_15256	ISIS1404_16846	ISIS1404_16847	ISIS1404_18825	ISIS1404_20689	ISIS1404_20690	ISIS1404_22720	ISIS1404_25611	ISIS1404_27392	ISIS1602B_24592	ISIS1603B_11179	ISIS2007_11180	ISIS2007_27391	ISIS2008_11322	ISIS2070_12128	ISIS2203_25387	ISIS2203_25388	ISIS2203L_25389	ISIS2203L_25390	ISIS2304_25588	ISIS2304_25589	ISIS2304_27390	ISIS2403_11182	ISIS2403_25391	ISIS2503_11535	ISIS2503L_15050	ISIS2503L_25597	ISIS2603_11183	ISIS2603_25540	ISIS2603_27388	ISIS2603_28743	ISIS2603L_22765	ISIS2603L_22766	ISIS2603L_27389	ISIS2603L_28744	ISIS2804_23563	ISIS3007_10406	ISIS3204_12515	ISIS3204L_22771	ISIS3204L_22775	ISIS3204L_22776	ISIS3204L_22777	ISIS3204L_23484	ISIS3204L_27387	ISIS3301_11073	ISIS3301_27499	ISIS3302_15047	ISIS3302_27486	ISIS3302L_21977	ISIS3302L_22772	ISIS3425_24596	ISIS3510_16808	ISIS3510_27382	ISIS3510L_22767	ISIS3510L_27383	ISIS3710_24597	ISIS3990_15712	ISIS3991_13971	ISIS4000_11515	ISIS4001_10036	ISIS4002_26923	ISIS4004_10446	ISIS4005_11126	ISIS4009_26924	ISIS4208_26925	ISIS4218_27271	ISIS4426_25199	ISIS4822_26926	ISIS4825_26927	ISIS4920_20758	ISIS6003_28730	ISIS6402_13974	ISIS6970_13975	ISIS6980_13976	ISIS6981_13977	ISIS6982_13978	ISIS6983_26928	ISIS6990_13979	ISIS6997_13980
1707270816	0	0	0	0	0	0	12	11	0	0	0	0	0	9	5	3	6	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	13	0	0	0	1	0	4	0	13	0	0	5	0	0	0	7	0	0	7	0	0	10	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	7	1	8	13	0	5	0	0	0	0	7	0	10	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	1	5	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	0	10	0	27	-4	10	1	0	0	1	8	0	3	0	3	6	3	6	16	13	5	13	5	0	40	18	-2	-4	0	0	0	0	18	21	0	1	17	26	0	19	17	19	18	14	14	17	19
1707270840	0	0	0	0	0	0	12	11	0	0	0	0	0	9	5	3	6	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	13	0	0	0	1	0	4	0	13	0	0	6	0	0	0	7	0	0	7	0	0	10	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	7	1	8	13	0	6	0	0	0	0	7	0	10	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	1	5	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	0	10	0	27	-4	10	1	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	40	18	-2	-4	0	0	0	0	18	21	0	1	17	26	0	19	17	19	18	14	14	17	19
1707270903	0	0	0	0	0	0	12	11	0	0	0	0	0	9	5	3	6	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	13	0	0	0	1	0	4	0	13	0	0	5	0	0	0	6	0	0	7	0	0	10	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	6	1	8	13	0	5	0	0	0	0	7	0	10	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	1	5	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	25	0	0	6	0	6	0	2	0	0	2	13	8	5	0	0	0	0	0	0	10	0	27	-4	10	1	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	40	18	-2	-4	0	0	0	0	18	21	0	1	17	26	0	19	17	19	18	14	14	17	19
1707271009	0	0	0	0	0	0	12	12	0	0	0	0	0	9	5	3	7	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	13	0	0	0	1	1	3	1	13	0	0	5	0	0	0	6	0	0	7	0	2	10	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	6	1	8	13	0	5	0	0	0	0	7	2	10	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	-3	3	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	2	13	8	5	0	0	0	0	0	0	10	0	27	-4	10	1	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	40	18	-2	-4	0	0	0	0	18	21	0	0	17	26	0	19	17	19	18	14	14	17	19
1707271027	0	0	0	0	0	0	12	12	0	0	0	0	0	9	5	3	7	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	0	1	1	3	1	12	0	0	5	0	0	0	6	0	0	7	0	1	10	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	6	1	9	12	0	5	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	-4	2	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	2	13	8	5	0	0	0	0	0	0	10	0	27	-4	10	1	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	40	18	-2	-4	0	0	0	0	18	21	0	0	17	26	0	19	17	19	18	14	14	17	19
1707271053	0	0	0	0	0	0	12	12	0	0	0	0	0	9	5	3	7	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	0	1	1	3	1	13	0	0	6	0	0	0	6	0	0	7	0	1	10	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	6	1	9	13	0	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	-6	2	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	2	13	8	5	0	0	0	0	0	0	10	0	27	-4	10	1	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	40	18	-2	-4	0	0	0	0	18	21	0	0	17	26	0	19	17	19	18	14	14	17	19
1707271136	0	0	0	0	0	0	12	12	0	0	0	0	0	9	5	3	7	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	0	1	1	3	1	12	0	0	6	0	0	0	6	0	0	7	0	1	10	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	6	1	9	12	0	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-4	10	1	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	40	18	-2	-4	0	0	0	0	18	21	0	0	17	25	0	19	17	19	18	14	14	17	19
1707271218	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	0	1	1	3	1	12	0	0	6	0	0	0	6	0	0	7	0	1	10	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	6	1	9	12	0	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-4	10	1	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	40	18	-2	-4	0	0	0	0	18	21	0	0	17	25	0	19	17	19	18	14	14	17	19
1707271250	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	0	1	1	3	1	12	1	0	6	0	0	0	7	0	0	7	0	1	10	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	7	1	9	12	1	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-7	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	37	18	-2	-4	0	0	0	0	18	21	0	0	17	25	0	19	17	19	18	14	14	17	19
1707271309	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	0	1	1	3	1	12	1	0	6	0	0	0	6	0	0	7	0	1	10	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	6	1	9	12	1	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-11	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	33	18	-2	-4	0	0	0	0	18	21	0	0	17	25	0	19	17	19	18	14	14	17	19
1707271338	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	0	1	1	3	1	12	1	0	6	0	0	0	6	0	0	7	0	1	10	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	6	1	9	12	1	6	0	0	0	0	7	1	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-11	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	33	18	-2	-4	0	0	0	0	18	21	0	0	17	25	0	19	17	19	18	14	14	17	19
1707271422	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	1	0	1	3	0	12	1	0	6	0	0	0	6	0	0	8	0	0	10	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	6	0	9	12	1	6	0	0	0	0	8	0	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-11	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	33	18	-2	-4	0	0	0	0	18	21	0	0	17	25	0	19	17	19	18	14	14	17	19
1707271448	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	1	0	0	3	0	13	1	0	6	0	0	0	6	0	0	8	0	0	10	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0	9	13	1	6	0	0	0	0	8	0	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	21	0	0	17	25	0	19	17	19	18	14	14	17	19
1707271510	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	1	0	0	2	0	13	1	0	6	0	0	0	6	0	0	8	0	0	10	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	1	6	0	0	0	0	8	0	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	3	12	0	3	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	21	0	0	17	25	0	19	17	19	18	14	14	17	19
1707271544	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	1	0	0	2	0	13	1	0	6	0	0	0	6	0	0	8	0	0	10	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	1	6	0	0	0	0	8	0	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	2	12	0	2	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	21	0	0	17	25	2	19	17	19	18	14	14	17	19
1707271643	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	1	0	0	2	0	13	1	0	6	0	0	0	6	0	0	7	0	0	10	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	1	6	0	0	0	0	7	0	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	2	12	0	2	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	21	0	0	17	25	1	19	17	19	18	14	14	17	19
1707271704	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	1	0	0	2	0	13	1	0	6	0	0	0	6	0	0	7	0	0	10	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	1	6	0	0	0	0	7	0	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	2	12	0	2	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	21	0	0	17	25	1	19	17	18	18	14	14	17	19
1707271720	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	1	0	0	2	0	13	1	0	6	0	0	0	6	0	0	7	0	0	10	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	1	6	0	0	0	0	7	0	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	2	12	0	2	7	12	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	21	0	0	17	25	1	19	17	18	18	14	14	17	19
1707271802	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	1	0	0	2	0	13	1	0	6	0	0	0	6	0	0	7	0	0	10	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	1	6	0	0	0	0	7	0	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	2	12	0	2	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	21	0	0	17	25	1	19	17	18	18	14	14	17	19
1707272002	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	1	0	0	2	0	13	1	0	6	0	0	0	6	0	0	7	0	0	10	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	1	6	0	0	0	0	7	0	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	2	12	0	2	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	22	0	1	19	25	1	19	17	18	18	14	14	17	19
1707272150	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	1	0	0	2	0	13	1	0	6	0	0	0	6	0	0	7	0	0	10	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	1	6	0	0	0	0	7	0	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	2	12	0	2	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	22	0	1	19	25	1	19	17	18	18	14	14	17	19
1707272237	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	1	0	0	2	0	13	1	0	6	0	0	0	6	0	0	7	0	0	10	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	1	6	0	0	0	0	7	0	10	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	2	12	0	2	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	22	0	1	19	25	1	19	17	18	18	14	14	17	19
1707281100	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	24	0	0	0	0	0	2	0	13	0	0	5	0	0	0	6	0	0	6	0	0	2	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	0	5	0	0	0	0	6	0	2	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	2	12	0	2	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	22	0	2	19	25	1	19	17	18	18	14	14	17	19
1707281233	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	24	0	0	0	0	0	2	0	13	0	0	5	0	0	0	6	0	0	6	0	0	3	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	0	5	0	0	0	0	6	0	3	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	2	12	0	2	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	22	0	2	19	25	1	19	17	18	18	14	14	17	19
1707281457	0	0	0	0	0	0	12	13	0	0	0	0	0	9	5	3	8	0	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	24	0	0	0	0	0	2	0	13	0	0	5	0	0	0	6	0	0	6	0	0	3	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	9	13	0	5	0	0	0	0	6	0	3	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	2	12	0	2	7	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	6	25	0	0	6	0	6	0	1	0	0	1	13	8	5	0	0	0	0	0	0	10	0	27	-17	9	0	0	0	1	8	0	3	0	3	6	3	6	17	13	5	13	5	0	27	18	-2	-4	0	0	0	0	18	22	0	2	19	25	1	19	17	18	18	14	14	17	19
